,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,mlp,0.0001,0.3,2,90,45,97,68,64
2,lstm,0.1,0.5,4,53,95,60,91,17
3,lstm,0.1,0.8,4,53,96,60,71,17
4,lstm,0.1,0.5,4,53,71,60,91,17
5,lstm,0.1,0.3,4,93,60,76,72,89
6,lstm,0.1,0.5,4,53,37,60,74,17
7,lstm,0.1,0.8,5,34,25,89,76,12
8,lstm,0.1,0.8,5,34,37,89,74,12
9,mlp,0.0001,0.3,2,53,97,58,91,64
10,lstm,0.1,0.8,5,37,95,60,91,17
11,lstm,0.1,0.5,4,53,15,76,91,85
12,lstm,0.1,0.8,5,19,71,89,90,16
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,37,89,74,12
15,lstm,0.1,0.8,5,34,37,89,74,12
16,lstm,0.1,0.8,5,34,71,89,90,12
17,lstm,0.1,0.8,5,16,71,89,90,12
