,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.5,4,53,95,60,91,17
2,mlp,0.0001,0.3,2,89,44,99,70,58
3,lstm,0.1,0.5,4,53,95,60,91,17
4,lstm,0.1,0.8,5,26,63,97,87,12
5,lstm,0.1,0.8,5,26,63,97,87,12
6,lstm,0.1,0.8,5,26,63,97,87,12
7,lstm,0.1,0.8,5,26,63,97,87,12
8,lstm,0.1,0.8,5,26,63,97,87,12
9,lstm,0.1,0.8,5,25,63,97,87,12
10,lstm,0.1,0.8,5,25,63,97,87,12
11,lstm,0.1,0.8,5,26,63,97,87,12
12,lstm,0.1,0.8,5,26,63,97,87,12
13,lstm,0.1,0.8,5,26,63,97,87,12
14,lstm,0.1,0.8,5,26,63,97,87,12
15,lstm,0.1,0.5,4,53,95,60,91,17
16,lstm,0.1,0.5,4,52,95,60,91,17
17,lstm,0.1,0.5,4,52,94,60,90,16
