,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.0,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,2,34,71,89,90,12
7,lstm,0.1,0.8,3,34,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.0,5,34,71,89,90,12
10,lstm,0.1,0.0,2,18,71,22,90,42
11,lstm,0.1,0.0,2,18,71,22,90,42
12,lstm,0.1,0.1,5,89,71,36,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,89,90,12
16,lstm,0.1,0.8,5,34,71,89,90,12
17,lstm,0.1,0.8,5,34,71,55,71,34
18,lstm,0.1,0.0,2,34,71,89,90,12
19,lstm,0.1,0.8,5,34,71,55,71,34
20,lstm,0.1,0.8,5,34,71,55,71,34
21,lstm,0.1,0.8,5,34,71,55,90,34
22,lstm,0.1,0.8,3,34,71,89,90,12
23,lstm,0.1,0.8,5,34,71,55,71,34
24,lstm,0.1,0.8,5,34,71,55,71,34
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,5,34,71,55,71,34
27,lstm,0.1,0.8,5,34,71,89,90,12
28,lstm,0.1,0.8,5,34,71,55,71,34
29,lstm,0.1,0.8,5,34,71,89,90,12
30,lstm,0.1,0.8,5,34,71,55,90,12
31,lstm,0.1,0.8,5,34,71,55,71,34
32,lstm,0.1,0.8,5,34,71,55,71,34
33,lstm,0.1,0.0,2,34,71,22,90,42
34,lstm,0.1,0.8,5,34,71,38,71,34
35,lstm,0.1,0.8,5,34,71,89,90,12
