,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,mlp,1e-05,0.0,2,34,76,22,37,14
4,lstm,0.1,0.8,5,34,71,22,90,12
5,lstm,0.1,0.8,1,44,96,55,71,34
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.8,5,25,71,89,90,12
8,lstm,0.1,0.8,5,25,71,89,90,12
9,lstm,0.1,0.8,5,25,71,89,90,12
10,lstm,0.1,0.8,1,42,96,55,71,34
11,lstm,0.1,0.8,2,44,96,55,71,34
12,lstm,0.1,0.8,5,25,71,89,90,12
13,lstm,0.1,0.8,5,25,71,89,90,12
14,lstm,0.1,0.8,5,25,71,89,90,12
15,lstm,0.1,0.8,5,25,71,87,90,12
16,mlp,0.001,0.8,2,89,6,55,80,58
17,lstm,0.1,0.8,5,25,71,89,90,12
18,lstm,0.1,0.8,2,44,96,55,88,34
19,lstm,0.1,0.8,5,89,71,55,80,58
20,lstm,0.1,0.8,5,25,71,89,90,12
21,lstm,0.1,0.8,5,25,71,22,90,12
22,lstm,0.1,0.8,5,25,71,89,90,12
23,lstm,0.1,0.8,2,44,96,55,71,34
24,lstm,0.1,0.8,5,25,75,89,90,12
25,lstm,0.1,0.8,5,25,71,89,37,12
26,lstm,0.1,0.8,5,25,71,89,90,12
27,lstm,0.1,0.8,2,44,96,55,71,34
28,mlp,0.001,0.8,2,25,6,55,80,58
29,mlp,0.001,0.8,2,89,6,55,53,58
30,lstm,0.1,0.8,5,25,71,89,90,12
31,mlp,1e-05,0.0,2,34,76,22,37,14
32,lstm,0.1,0.8,5,25,71,89,90,12
33,lstm,0.1,0.8,2,44,96,55,71,34
34,lstm,0.1,0.8,5,25,71,89,90,12
35,lstm,0.1,0.8,5,25,71,89,90,12
