,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,mlp,0.0001,0.0,2,18,76,22,37,14
3,lstm,0.1,0.6,5,34,71,71,45,12
4,lstm,0.1,0.8,1,18,96,55,37,42
5,lstm,0.1,0.8,5,34,86,89,90,12
6,lstm,0.1,0.8,5,34,71,89,37,42
7,lstm,0.1,0.8,2,18,71,89,90,12
8,lstm,0.1,0.8,1,20,96,55,71,18
9,lstm,0.1,0.6,5,34,71,89,90,59
10,lstm,0.1,0.8,1,43,96,55,71,34
11,lstm,0.1,0.8,1,43,96,55,37,34
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,52,37,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,mlp,0.0001,0.0,2,18,76,22,37,13
16,lstm,0.1,0.8,2,34,6,69,44,58
17,lstm,0.1,0.8,5,34,71,89,90,12
18,lstm,0.1,0.8,5,34,6,69,90,58
19,lstm,0.1,0.8,5,34,71,89,90,12
20,lstm,0.1,0.8,5,34,6,69,90,58
21,mlp,0.0001,0.0,2,21,76,22,37,13
22,lstm,0.1,0.8,5,34,45,69,60,58
23,lstm,0.1,0.8,5,34,71,89,90,12
24,lstm,0.1,0.8,5,34,71,89,90,12
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,4,34,84,32,90,73
27,lstm,0.1,0.8,5,34,99,89,90,12
28,lstm,0.1,0.8,5,34,71,89,90,12
29,lstm,0.1,0.8,4,39,99,59,90,85
30,lstm,0.1,0.6,4,31,79,59,83,85
31,lstm,0.1,0.8,5,34,6,69,90,12
32,lstm,0.1,0.8,5,34,6,69,90,58
33,lstm,0.1,0.8,5,18,6,22,90,58
34,lstm,0.1,0.8,5,34,71,43,74,12
35,lstm,0.1,0.8,5,34,71,89,90,58
