,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.0,5,34,71,71,81,12
4,lstm,0.1,0.8,1,18,96,55,37,23
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,89,37,42
7,lstm,0.1,0.8,5,87,71,89,90,12
8,lstm,0.1,0.8,5,99,96,95,90,19
9,lstm,0.1,0.0,5,99,96,31,90,19
10,lstm,0.1,0.8,5,34,71,95,90,12
11,mlp,1e-05,0.8,4,34,71,89,90,12
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,96,95,90,12
15,lstm,0.1,0.8,1,44,12,55,71,34
16,lstm,0.1,0.8,4,99,76,89,90,12
17,lstm,0.1,0.8,5,99,96,95,90,19
18,lstm,0.1,0.8,5,34,96,89,90,19
19,lstm,0.1,0.8,5,34,96,89,90,19
20,mlp,0.1,0.0,2,44,65,29,71,34
21,lstm,0.1,0.8,5,99,96,95,90,19
22,lstm,0.1,0.0,4,34,77,74,90,14
23,lstm,0.1,0.0,4,44,65,29,71,34
24,lstm,0.1,0.8,5,34,96,89,90,19
25,lstm,0.1,0.0,5,99,96,95,37,19
26,lstm,0.1,0.8,5,99,96,95,90,19
27,lstm,0.1,0.8,5,99,96,95,90,19
28,lstm,0.1,0.8,5,34,95,94,90,19
29,lstm,0.1,0.0,4,99,65,74,90,34
30,lstm,0.1,0.8,5,34,96,89,90,19
31,lstm,0.1,0.0,4,34,77,89,90,14
32,lstm,0.1,0.8,5,34,96,89,90,19
33,lstm,0.1,0.8,5,99,96,95,90,19
34,lstm,0.1,0.0,4,99,77,74,71,14
35,mlp,0.0001,0.0,2,99,12,22,90,14
