,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,mlp,0.001,0.0,2,89,6,69,80,58
3,lstm,0.1,0.0,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,2,34,71,89,90,12
7,lstm,0.1,0.8,4,34,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.0,5,34,71,89,90,12
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,5,34,71,89,90,12
12,lstm,0.1,0.0,4,99,76,31,80,14
13,lstm,0.1,0.8,5,18,71,89,90,42
14,lstm,0.1,0.0,4,99,76,31,80,14
15,lstm,0.1,0.0,4,99,76,31,80,14
16,lstm,0.1,0.8,5,34,76,89,90,12
17,lstm,0.1,0.8,5,34,71,31,80,34
18,lstm,0.1,0.0,4,99,76,31,80,14
19,lstm,0.1,0.8,5,34,21,89,90,12
20,lstm,0.1,0.8,5,34,71,89,90,12
21,lstm,0.1,0.0,4,99,76,31,80,14
22,lstm,0.1,0.0,4,99,76,31,80,14
23,lstm,0.1,0.0,4,99,76,31,90,12
24,lstm,0.1,0.8,5,85,71,31,80,34
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,5,85,71,31,80,34
27,lstm,0.1,0.0,4,34,76,31,90,12
28,lstm,0.1,0.0,4,99,76,31,41,12
29,lstm,0.1,0.8,5,34,71,89,90,12
30,lstm,0.1,0.8,5,34,71,31,90,12
31,lstm,0.1,0.8,5,85,71,31,37,34
32,lstm,0.1,0.2,4,99,76,31,41,12
33,lstm,0.1,0.0,5,95,71,89,37,12
34,lstm,0.1,0.8,5,91,71,31,37,12
35,lstm,0.1,0.0,4,95,71,31,37,14
