,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.0,5,34,71,84,90,12
4,lstm,0.1,0.6,3,91,79,4,36,24
5,lstm,0.1,0.6,3,91,79,4,36,24
6,lstm,0.1,0.8,5,34,71,89,37,42
7,mlp,0.01,0.0,3,95,5,97,90,20
8,lstm,0.1,0.6,3,99,79,4,36,14
9,lstm,0.1,0.0,5,34,71,89,90,20
10,lstm,0.1,0.8,2,34,71,96,90,12
11,lstm,0.1,0.6,2,99,79,4,82,14
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,21,82,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.6,3,34,79,89,36,14
16,lstm,0.1,0.0,5,34,71,89,90,12
17,lstm,0.1,0.8,5,34,71,89,90,12
18,lstm,0.1,0.8,5,90,71,89,36,12
19,lstm,0.1,0.8,5,95,71,97,90,20
20,lstm,0.1,0.0,5,34,76,76,90,40
21,lstm,0.1,0.0,5,95,76,76,90,40
22,lstm,0.1,0.0,5,34,76,91,90,40
23,lstm,0.1,0.5,3,34,12,22,36,42
24,lstm,0.1,0.0,5,34,76,76,90,40
25,lstm,0.1,0.7,5,34,71,89,90,12
26,lstm,0.1,0.5,3,34,12,22,36,42
27,lstm,0.1,0.5,3,34,12,22,90,42
28,lstm,0.1,0.7,5,34,76,76,90,40
29,lstm,0.1,0.0,5,34,71,89,90,12
30,lstm,0.1,0.8,5,34,71,89,90,12
31,lstm,0.1,0.8,5,34,76,89,90,12
32,lstm,0.1,0.6,3,34,79,89,36,14
33,lstm,0.1,0.5,3,34,12,23,36,42
34,lstm,0.1,0.0,5,34,76,76,90,12
35,lstm,0.1,0.6,3,34,79,18,36,14
