,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,44,12
2,lstm,0.1,0.8,5,34,71,89,37,12
3,lstm,0.1,0.8,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.8,3,44,71,89,90,12
6,lstm,0.1,0.2,4,24,63,89,36,12
7,lstm,0.1,0.8,5,16,71,69,90,12
8,lstm,0.1,0.6,4,53,6,55,66,17
9,lstm,0.1,0.7,4,68,96,55,71,34
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.7,4,68,96,55,71,34
12,lstm,0.1,0.8,4,93,37,76,72,89
13,lstm,0.1,0.7,4,68,96,55,71,34
14,mlp,0.001,0.6,2,89,68,69,44,48
15,lstm,0.1,0.8,5,90,71,89,68,12
16,lstm,0.1,0.8,4,93,37,75,72,89
17,lstm,0.1,0.6,4,53,6,55,66,17
