,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,71,12
3,lstm,0.1,0.0,2,99,76,88,89,12
4,lstm,0.1,0.7,3,90,68,89,44,12
5,lstm,0.1,0.8,4,34,96,88,44,12
6,lstm,0.1,0.1,3,77,71,89,44,12
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.8,4,26,95,88,44,12
9,lstm,0.1,0.8,4,34,95,88,44,12
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,4,34,93,89,48,12
12,lstm,0.1,0.8,5,34,71,87,42,12
13,lstm,0.1,0.8,5,43,71,87,42,12
14,lstm,0.1,0.8,5,44,71,89,90,12
15,lstm,0.1,0.8,5,46,71,89,90,12
16,lstm,0.1,0.8,5,34,71,87,42,12
17,lstm,0.1,0.8,5,34,71,88,69,12
18,lstm,0.1,0.8,5,34,71,89,90,12
19,lstm,0.1,0.8,5,48,71,87,47,12
20,lstm,0.1,0.8,5,34,71,89,98,12
21,lstm,0.1,0.8,5,34,71,89,90,12
22,lstm,0.1,0.8,5,34,71,89,42,12
23,lstm,0.1,0.8,5,34,71,89,87,12
24,lstm,0.1,0.8,5,53,71,89,82,12
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,5,44,71,88,75,12
27,lstm,0.1,0.8,5,44,71,89,90,12
28,lstm,0.1,0.8,5,39,71,87,39,12
29,lstm,0.1,0.8,5,34,71,87,43,12
30,lstm,0.1,0.8,5,34,71,89,91,12
31,lstm,0.1,0.8,5,22,71,87,42,12
32,lstm,0.1,0.8,5,34,71,87,54,12
33,lstm,0.1,0.8,5,34,71,89,90,12
34,lstm,0.1,0.8,5,44,71,89,90,12
35,lstm,0.1,0.8,5,27,71,89,42,12
