,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.0,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,89,80,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,2,34,71,89,90,12
7,lstm,0.1,0.8,5,25,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,5,34,71,89,90,12
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,mlp,1e-05,0.0,2,18,76,31,80,14
15,mlp,0.1,0.8,5,34,71,89,90,12
16,lstm,0.1,0.8,5,44,71,89,90,12
17,lstm,0.1,0.8,5,34,71,89,90,12
18,lstm,0.1,0.0,2,34,71,89,90,12
19,lstm,0.1,0.8,5,34,6,89,90,12
20,lstm,0.1,0.8,5,34,71,89,90,12
21,lstm,0.1,0.8,1,44,71,31,90,34
22,lstm,0.1,0.8,5,34,71,89,90,12
23,mlp,1e-05,0.0,2,18,76,31,80,14
24,lstm,0.1,0.8,5,34,71,89,90,12
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,5,34,71,22,90,12
27,lstm,0.1,0.8,5,34,71,89,90,12
28,lstm,0.1,0.8,5,34,71,84,90,12
29,lstm,0.1,0.8,5,34,71,89,90,12
30,lstm,0.1,0.0,3,18,71,22,90,6
31,lstm,0.1,0.8,5,34,71,89,90,12
32,lstm,0.1,0.8,5,34,71,89,90,12
33,lstm,0.1,0.0,5,18,71,89,90,12
34,lstm,0.1,0.0,3,18,83,22,90,6
35,lstm,0.1,0.0,3,19,71,22,90,6
