,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.4,4,53,95,60,91,17
2,mlp,0.0001,0.3,2,89,44,99,70,58
3,lstm,0.1,0.5,4,53,94,60,91,17
4,lstm,0.1,0.7,4,42,80,77,90,14
5,lstm,0.1,0.5,4,53,95,60,91,17
6,lstm,0.1,0.7,4,28,64,97,89,10
7,lstm,0.1,0.7,4,45,88,64,83,19
8,lstm,0.1,0.6,4,45,89,62,83,19
9,lstm,0.1,0.5,4,53,95,60,91,17
10,lstm,0.1,0.7,4,42,80,77,90,14
11,lstm,0.1,0.3,4,56,99,56,93,16
12,lstm,0.1,0.7,4,41,79,77,89,14
13,lstm,0.1,0.3,3,46,84,73,93,11
14,lstm,0.1,0.6,4,45,89,62,83,19
15,lstm,0.1,0.3,3,46,84,73,93,11
16,lstm,0.1,0.8,4,26,63,98,88,11
17,lstm,0.1,0.7,4,26,62,99,89,10
