,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.5,4,53,95,60,91,17
1,lstm,0.1,0.5,1,61,71,13,44,71
2,lstm,0.1,0.8,5,34,71,89,90,12
3,lstm,0.1,0.8,1,44,96,55,71,34
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.5,4,51,93,62,90,16
9,lstm,0.1,0.6,4,21,57,89,83,8
10,lstm,0.1,0.8,5,26,63,93,86,11
11,lstm,0.1,0.8,5,34,71,89,90,12
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,89,90,12
16,lstm,0.1,0.8,5,26,63,93,86,11
17,lstm,0.1,0.8,5,34,71,89,90,12
