,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,44,12
3,lstm,0.1,0.8,5,34,71,95,90,12
4,lstm,0.1,0.8,5,34,71,44,29,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,42,29,12
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.8,5,34,71,61,29,12
9,lstm,0.1,0.8,5,34,71,53,53,12
10,lstm,0.1,0.8,5,34,71,47,4,12
11,lstm,0.1,0.8,5,34,71,44,29,12
12,lstm,0.1,0.8,5,34,71,43,27,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,32,4,12
15,lstm,0.1,0.8,5,34,71,61,29,12
16,lstm,0.1,0.8,5,34,71,70,29,12
17,lstm,0.1,0.8,5,34,71,52,13,12
18,lstm,0.1,0.8,5,34,71,61,29,12
19,lstm,0.1,0.8,5,34,71,61,29,12
20,lstm,0.1,0.8,5,34,71,89,90,12
21,lstm,0.1,0.8,5,34,71,89,72,12
22,lstm,0.1,0.8,5,34,71,32,4,12
23,lstm,0.1,0.8,5,34,71,74,71,12
24,lstm,0.1,0.8,5,34,71,69,47,12
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,5,34,71,69,29,12
27,lstm,0.1,0.8,5,34,71,65,29,12
28,lstm,0.1,0.8,5,34,71,80,54,12
29,lstm,0.1,0.8,5,34,71,79,42,12
30,lstm,0.1,0.8,5,34,71,74,29,12
31,lstm,0.1,0.8,5,34,71,69,29,12
32,lstm,0.1,0.8,5,34,71,89,90,12
33,lstm,0.1,0.8,5,34,71,54,14,12
34,lstm,0.1,0.8,5,34,71,61,29,12
35,lstm,0.1,0.8,5,34,71,62,32,12
