,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,4,68,96,55,71,34
2,lstm,0.1,0.5,4,53,95,60,91,17
3,lstm,0.1,0.8,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.5,4,53,95,60,91,17
6,lstm,0.1,0.5,4,53,95,60,86,58
7,lstm,0.1,0.5,2,61,71,13,44,71
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.5,4,53,95,60,86,58
10,lstm,0.1,0.8,4,68,96,60,71,34
11,lstm,0.1,0.5,4,53,95,72,86,58
12,lstm,0.1,0.8,4,68,96,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.5,4,53,71,60,86,58
16,lstm,0.1,0.8,4,68,96,60,71,34
17,lstm,0.1,0.8,4,68,96,60,71,34
