,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,mlp,0.1,0.6,5,44,6,55,71,58
3,mlp,0.1,0.3,4,44,76,31,80,14
4,mlp,0.001,0.6,4,99,76,89,80,58
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,22,37,42
7,lstm,0.1,0.8,5,87,75,89,81,12
8,mlp,0.001,0.5,3,98,75,89,90,58
9,mlp,0.001,0.6,4,99,76,31,80,14
10,lstm,0.1,0.8,2,34,41,84,90,73
11,lstm,0.1,0.6,4,18,76,89,80,42
12,lstm,0.1,0.6,4,18,76,89,80,25
13,lstm,0.1,0.1,5,54,78,56,90,12
14,lstm,0.1,0.6,5,57,71,57,80,50
15,lstm,0.1,0.8,5,18,71,89,90,42
16,lstm,0.1,0.8,5,34,71,89,90,12
17,lstm,0.1,0.8,5,34,71,89,90,12
18,mlp,0.1,0.0,4,43,69,98,82,39
19,lstm,0.1,0.8,5,29,66,89,85,41
20,lstm,0.1,0.8,5,29,76,89,90,40
21,lstm,0.1,0.0,5,18,71,79,90,42
22,lstm,0.1,0.1,4,18,74,89,73,42
23,lstm,0.1,0.8,4,56,70,89,90,49
24,lstm,0.1,0.8,5,29,71,89,90,42
25,lstm,0.1,0.0,4,43,69,98,76,39
26,lstm,0.1,0.1,5,29,71,98,89,42
27,lstm,0.1,0.6,5,37,71,69,80,42
28,lstm,0.1,0.6,5,27,71,93,90,40
29,lstm,0.1,0.6,5,37,71,69,80,42
30,lstm,0.1,0.6,5,29,71,69,80,42
31,lstm,0.1,0.3,5,36,68,82,80,41
32,lstm,0.1,0.8,5,29,71,89,80,42
33,lstm,0.1,0.6,5,33,73,77,84,40
34,lstm,0.1,0.8,5,29,73,89,90,40
35,lstm,0.1,0.6,5,37,71,69,80,42
