,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,mlp,0.001,0.0,4,99,76,31,80,14
4,mlp,0.001,0.6,5,34,6,89,44,58
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,89,90,12
7,mlp,0.001,0.0,4,99,76,73,80,56
8,lstm,0.1,0.8,5,12,71,88,73,12
9,lstm,0.1,0.8,4,90,85,73,80,9
10,lstm,0.1,0.8,5,43,71,89,90,4
11,lstm,0.1,0.0,4,99,71,31,90,12
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.0,4,29,71,31,90,12
14,lstm,0.1,0.8,5,36,71,94,89,12
15,lstm,0.1,0.8,5,99,74,89,90,56
16,lstm,0.1,0.0,4,90,74,30,90,8
17,lstm,0.1,0.8,5,29,71,97,88,12
18,lstm,0.1,0.0,4,90,74,30,88,12
19,mlp,0.1,0.0,5,99,71,85,90,12
20,lstm,0.1,0.0,4,90,74,30,82,12
21,lstm,0.1,0.0,5,34,74,89,90,12
22,lstm,0.1,0.0,5,90,71,30,88,12
23,lstm,0.1,0.0,4,90,74,30,90,8
24,lstm,0.1,0.0,4,98,71,30,91,12
25,lstm,0.1,0.8,5,34,71,89,88,15
26,lstm,0.1,0.0,5,78,70,85,82,12
27,lstm,0.1,0.0,4,90,74,14,88,10
28,lstm,0.1,0.8,5,34,72,51,90,10
29,lstm,0.1,0.8,5,34,71,78,90,11
30,lstm,0.1,0.0,4,43,71,85,90,11
31,lstm,0.1,0.1,5,90,71,85,90,12
32,lstm,0.1,0.0,4,90,74,30,88,10
33,lstm,0.1,0.8,5,34,71,89,90,12
34,lstm,0.1,0.8,5,34,71,89,90,12
35,lstm,0.1,0.0,5,99,70,98,90,12
