,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.5,4,53,71,59,91,17
2,lstm,0.1,0.8,5,34,71,89,90,12
3,lstm,0.1,0.8,5,34,71,25,58,9
4,lstm,0.1,0.5,5,34,71,59,90,12
5,lstm,0.1,0.3,4,53,99,54,76,17
6,lstm,0.1,0.8,4,61,99,31,61,14
7,lstm,0.1,0.4,3,53,97,54,76,16
8,lstm,0.1,0.8,4,59,71,89,64,12
9,lstm,0.1,0.8,4,34,74,91,89,11
10,lstm,0.1,0.3,4,57,99,97,70,16
11,lstm,0.1,0.3,5,49,27,99,77,15
12,lstm,0.1,0.8,4,38,99,88,61,12
13,lstm,0.1,0.3,5,50,99,97,70,16
14,lstm,0.1,0.8,5,51,99,97,71,16
15,lstm,0.1,0.8,5,51,35,97,71,17
16,lstm,0.1,0.8,5,51,35,97,71,17
17,lstm,0.1,0.8,5,49,35,87,68,16
