,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,96,55,90,12
3,mlp,0.1,0.0,4,99,76,31,80,14
4,mlp,0.001,0.6,2,89,6,69,44,58
5,lstm,0.1,0.8,5,90,71,89,90,12
6,mlp,0.1,0.0,4,99,76,31,80,12
7,lstm,0.1,0.8,5,90,71,89,90,12
8,lstm,0.1,0.8,5,70,71,89,90,12
9,lstm,0.1,0.8,5,90,71,89,90,12
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,5,70,71,89,90,12
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,38,71,89,90,12
14,lstm,0.1,0.8,5,70,71,89,90,12
15,lstm,0.1,0.8,5,38,71,89,90,12
16,mlp,0.1,0.0,4,99,76,31,80,14
17,lstm,0.1,0.8,5,38,71,89,90,12
18,lstm,0.1,0.8,5,34,71,89,90,12
19,lstm,0.1,0.8,5,93,71,66,86,12
20,mlp,0.1,0.0,4,99,76,31,80,14
21,lstm,0.1,0.8,5,93,71,66,86,12
22,lstm,0.1,0.3,4,93,73,57,84,13
23,lstm,0.1,0.0,4,38,76,83,89,12
24,lstm,0.1,0.8,4,40,76,89,90,12
25,lstm,0.1,0.8,5,91,71,66,86,14
26,lstm,0.1,0.8,5,70,71,89,90,12
27,lstm,0.1,0.8,5,45,71,66,91,12
28,lstm,0.1,0.7,4,99,71,60,85,12
29,lstm,0.1,0.8,4,76,74,52,83,13
30,lstm,0.1,0.8,5,70,71,89,90,12
31,mlp,0.1,0.0,5,38,76,31,80,14
32,lstm,0.1,0.8,5,93,71,66,86,12
33,lstm,0.1,0.8,5,85,71,73,90,12
34,lstm,0.1,0.8,5,92,71,67,86,12
35,lstm,0.1,0.8,5,78,71,73,87,12
