,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.5,4,53,95,60,91,17
1,mlp,0.001,0.3,2,90,45,69,44,64
2,lstm,0.1,0.5,4,53,95,60,91,17
3,lstm,0.1,0.5,4,90,45,69,91,64
4,lstm,0.1,0.0,5,61,71,89,37,42
5,lstm,0.1,0.0,5,34,71,89,37,42
6,lstm,0.1,0.0,5,34,71,89,37,42
7,lstm,0.1,0.0,5,34,71,89,37,42
8,lstm,0.1,0.2,2,93,45,73,68,42
9,lstm,0.1,0.8,4,34,30,53,71,68
10,lstm,0.1,0.5,4,53,95,60,91,17
11,lstm,0.1,0.8,4,34,30,53,71,68
12,lstm,0.1,0.5,3,34,37,69,70,50
13,lstm,0.1,0.0,4,99,71,31,70,14
14,lstm,0.1,0.0,4,99,71,31,37,14
15,lstm,0.1,0.3,4,34,71,61,37,42
16,lstm,0.1,0.0,4,86,71,31,44,64
17,lstm,0.1,0.0,4,86,71,31,44,64
