,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.6,5,34,71,89,90,12
4,mlp,1e-05,0.0,2,99,76,22,37,14
5,mlp,1e-05,0.0,2,99,76,22,37,14
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.8,5,90,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,lstm,0.1,0.8,1,45,76,22,36,34
11,lstm,0.1,0.8,2,44,76,22,36,34
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,87,90,12
16,lstm,0.1,0.8,5,34,71,89,90,12
17,lstm,0.1,0.8,5,34,71,89,90,12
18,lstm,0.1,0.8,2,44,76,84,90,34
19,lstm,0.1,0.7,5,89,71,69,44,58
20,lstm,0.1,0.7,5,89,71,69,44,58
21,lstm,0.1,0.8,5,44,76,69,36,34
22,lstm,0.1,0.8,5,44,76,69,36,34
23,lstm,0.1,0.8,5,44,76,69,36,34
24,lstm,0.1,0.8,5,34,76,89,90,12
25,lstm,0.1,0.7,5,89,71,69,44,58
26,lstm,0.1,0.7,5,89,71,69,44,58
27,lstm,0.1,0.8,5,44,76,69,36,34
28,lstm,0.1,0.8,5,44,75,69,36,34
29,lstm,0.1,0.8,5,44,76,23,36,34
30,lstm,0.1,0.7,5,89,71,69,44,58
31,lstm,0.1,0.7,5,89,71,69,44,58
32,lstm,0.1,0.8,5,44,76,69,36,34
33,lstm,0.1,0.7,5,34,71,89,90,12
34,lstm,0.1,0.7,5,89,71,69,44,58
35,lstm,0.1,0.8,5,34,71,89,90,12
