,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.6,5,34,71,89,90,12
4,lstm,0.1,0.6,1,44,12,31,80,42
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,2,34,71,89,90,12
7,lstm,0.1,0.8,5,82,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,5,34,71,89,81,12
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,89,90,12
16,lstm,0.1,0.8,5,34,71,31,90,12
17,lstm,0.1,0.8,5,98,71,31,90,12
18,lstm,0.1,0.6,2,44,12,31,80,42
19,lstm,0.1,0.8,5,34,71,18,90,12
20,lstm,0.1,0.6,5,44,12,31,90,42
21,lstm,0.1,0.8,5,34,71,89,90,12
22,lstm,0.1,0.6,5,44,12,31,90,42
23,lstm,0.1,0.8,5,34,71,92,90,12
24,lstm,0.1,0.6,5,44,12,31,90,42
25,lstm,0.1,0.8,5,34,71,89,90,12
26,mlp,0.001,0.6,2,89,6,55,44,58
27,lstm,0.1,0.8,5,34,71,89,90,12
28,lstm,0.1,0.8,5,34,6,55,90,12
29,lstm,0.1,0.6,5,44,71,31,90,42
30,lstm,0.1,0.8,5,34,71,89,90,12
31,lstm,0.1,0.6,5,44,71,31,90,42
32,lstm,0.1,0.6,5,44,71,31,90,42
33,lstm,0.1,0.6,5,44,71,31,90,42
34,lstm,0.1,0.8,5,34,71,89,90,12
35,lstm,0.1,0.6,5,44,71,31,90,42
