,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,mlp,0.0001,0.0,2,90,76,22,37,14
3,lstm,0.1,0.7,5,34,71,93,57,12
4,mlp,0.001,0.6,2,90,76,69,37,58
5,lstm,0.1,0.8,5,34,71,89,39,13
6,lstm,0.1,0.8,5,34,71,89,90,12
7,mlp,0.0001,0.0,2,90,71,22,90,14
8,mlp,0.001,0.6,2,39,76,75,37,49
9,lstm,0.1,0.8,5,44,71,89,90,12
10,lstm,0.1,0.8,5,44,71,89,20,12
11,lstm,0.1,0.0,2,44,71,55,90,58
12,mlp,0.001,0.6,2,90,76,75,37,49
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,89,96,12
16,lstm,0.1,0.8,5,34,71,55,71,12
17,mlp,0.0001,0.0,2,90,71,22,90,14
18,mlp,0.001,0.6,2,90,76,75,37,49
19,mlp,0.0001,0.0,2,90,76,22,37,14
20,lstm,0.1,0.8,5,34,71,89,90,12
21,mlp,0.0001,0.0,2,44,71,55,71,14
22,mlp,0.1,0.8,5,90,78,89,90,12
23,mlp,0.001,0.6,2,90,76,75,37,49
24,lstm,0.1,0.8,5,34,71,89,15,12
25,lstm,0.1,0.7,5,34,70,89,90,12
26,lstm,0.1,0.8,5,34,71,89,90,12
27,lstm,0.001,0.6,2,34,76,75,90,49
28,lstm,0.1,0.8,3,86,71,89,90,13
29,mlp,0.001,0.8,5,90,71,89,90,12
30,lstm,0.1,0.8,5,34,76,68,90,49
31,mlp,0.0001,0.0,2,90,71,22,90,14
32,mlp,0.0001,0.0,2,85,71,25,90,14
33,lstm,0.1,0.0,2,34,68,55,90,12
34,mlp,0.001,0.6,2,90,71,56,37,49
35,mlp,0.0001,0.0,2,90,76,22,37,14
