,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,61,71,89,90,12
2,lstm,0.1,0.0,4,61,29,84,80,14
3,lstm,0.1,0.8,5,34,71,42,90,17
4,lstm,0.1,0.3,4,57,37,76,91,27
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.0,4,61,29,84,80,14
7,lstm,0.1,0.5,4,61,28,97,44,71
8,lstm,0.1,0.0,4,61,29,97,80,14
9,lstm,0.1,0.8,5,34,71,89,90,12
10,mlp,0.01,0.8,1,89,16,76,44,58
11,lstm,0.1,0.0,4,61,29,97,44,14
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.5,4,16,28,97,44,71
15,lstm,0.1,0.8,5,34,71,52,90,12
16,lstm,0.1,0.5,4,16,28,49,44,71
17,mlp,0.01,0.8,1,89,16,76,44,58
