,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,44,12
2,lstm,0.1,0.8,5,34,71,55,44,11
3,lstm,0.1,0.8,5,34,71,55,44,12
4,lstm,0.1,0.8,5,34,71,89,44,12
5,lstm,0.1,0.8,5,34,71,89,44,12
6,lstm,0.1,0.8,5,34,71,89,8,12
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,91,12
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,5,34,71,89,8,12
12,lstm,0.1,0.8,5,34,71,89,93,12
13,lstm,0.1,0.8,5,34,71,89,8,12
14,lstm,0.1,0.8,5,34,71,89,9,12
15,lstm,0.1,0.8,5,34,71,89,76,12
16,lstm,0.1,0.8,5,34,71,89,79,12
17,lstm,0.1,0.8,5,34,71,89,76,12
18,lstm,0.1,0.8,5,34,71,89,75,12
19,lstm,0.1,0.8,5,34,71,89,6,12
20,lstm,0.1,0.8,5,34,71,89,75,12
21,lstm,0.1,0.8,5,34,71,89,29,12
22,lstm,0.1,0.8,5,34,71,89,22,12
23,lstm,0.1,0.8,5,34,71,89,90,12
24,lstm,0.1,0.8,5,34,71,89,8,12
25,lstm,0.1,0.8,5,34,71,89,8,12
26,lstm,0.1,0.8,5,34,71,89,76,12
27,lstm,0.1,0.8,5,34,71,89,76,12
28,lstm,0.1,0.8,5,34,71,89,77,12
29,lstm,0.1,0.8,5,34,71,89,8,12
30,lstm,0.1,0.8,5,34,71,89,91,12
31,lstm,0.1,0.8,5,34,71,89,9,12
32,lstm,0.1,0.8,5,34,71,89,91,12
33,lstm,0.1,0.8,5,34,71,89,91,12
34,lstm,0.1,0.8,5,34,71,89,76,12
35,lstm,0.1,0.8,5,34,71,89,90,12
