,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,mlp,1e-05,0.0,5,34,71,89,90,12
4,mlp,0.1,0.8,5,34,71,31,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,22,37,42
7,lstm,0.1,0.0,2,18,96,22,37,34
8,mlp,0.01,0.7,2,80,76,76,80,14
9,lstm,0.1,0.0,5,18,96,89,90,11
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.8,5,24,71,20,35,34
12,lstm,0.1,0.0,5,70,96,77,81,13
13,lstm,0.1,0.0,2,18,96,89,90,11
14,lstm,0.1,0.0,5,30,62,18,30,11
15,lstm,0.1,0.8,5,18,71,20,35,11
16,mlp,0.01,0.8,5,18,84,20,35,14
17,lstm,0.1,0.0,5,18,96,89,90,34
18,lstm,0.1,0.0,5,18,96,89,90,34
19,lstm,0.1,0.0,5,18,79,89,90,34
20,lstm,0.1,0.0,5,18,96,20,90,34
21,lstm,0.1,0.0,5,18,75,33,44,58
22,lstm,0.1,0.2,5,18,96,89,90,34
23,lstm,0.1,0.0,5,18,69,15,90,34
24,lstm,0.1,0.0,5,18,75,33,44,58
25,lstm,0.1,0.0,5,18,69,15,90,34
26,lstm,0.1,0.6,5,18,70,89,90,34
27,lstm,0.1,0.0,5,18,75,33,44,58
28,lstm,0.1,0.0,5,18,75,35,43,58
29,lstm,0.1,0.0,5,18,71,89,35,34
30,lstm,0.1,0.0,5,18,96,89,90,34
31,lstm,0.1,0.0,5,18,69,33,44,58
32,lstm,0.1,0.0,4,20,96,91,89,58
33,lstm,0.1,0.0,5,18,69,15,90,34
34,lstm,0.1,0.0,5,18,96,33,44,34
35,lstm,0.1,0.7,5,18,75,33,80,14
