,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.0,5,34,71,84,88,12
4,mlp,0.0001,0.0,3,99,6,69,80,58
5,lstm,0.1,0.8,5,34,71,89,90,90
6,mlp,1e-05,0.0,2,99,76,31,80,42
7,lstm,0.1,0.8,2,34,83,89,90,12
8,lstm,0.1,0.8,5,34,71,92,93,9
9,lstm,0.1,0.8,2,34,71,89,90,42
10,lstm,0.1,0.8,5,34,71,89,90,12
11,lstm,0.1,0.0,3,44,7,4,55,58
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.0,2,44,7,4,55,58
14,lstm,0.1,0.8,5,34,71,4,90,58
15,lstm,0.1,0.8,5,34,71,89,90,12
16,lstm,0.1,0.8,5,34,7,4,90,58
17,lstm,0.1,0.8,5,18,12,22,55,12
18,lstm,0.1,0.0,3,44,7,4,55,58
19,lstm,0.1,0.0,3,44,75,4,81,37
20,lstm,0.1,0.0,5,99,71,89,90,12
21,lstm,0.1,0.8,5,34,71,89,90,12
22,lstm,0.1,0.0,3,44,7,4,55,58
23,lstm,0.1,0.8,5,34,71,89,90,12
24,lstm,0.1,0.8,5,34,71,89,80,12
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.0,2,93,4,22,77,42
27,lstm,0.1,0.2,5,34,71,52,88,12
28,lstm,0.1,0.2,5,34,6,69,88,12
29,lstm,0.1,0.2,5,34,7,4,55,58
30,lstm,0.1,0.2,5,34,7,15,62,58
31,lstm,0.1,0.1,5,34,71,83,85,37
32,lstm,0.1,0.1,5,41,71,31,80,10
33,lstm,0.1,0.2,5,34,71,4,55,12
34,mlp,0.1,0.1,4,99,6,52,64,39
35,mlp,0.1,0.2,4,34,7,4,55,58
