,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.5,5,34,71,89,44,12
2,lstm,0.1,0.5,4,53,95,60,91,17
3,lstm,0.1,0.4,5,34,71,89,90,12
4,lstm,0.1,0.0,4,18,95,60,91,17
5,lstm,0.1,0.5,4,53,95,60,91,17
6,lstm,0.1,0.8,5,53,71,89,66,12
7,lstm,0.1,0.8,4,53,95,53,71,84
8,lstm,0.1,0.8,5,34,48,89,90,49
9,lstm,0.1,0.5,4,34,95,60,57,12
10,lstm,0.1,0.8,5,53,47,34,63,12
11,lstm,0.1,0.8,5,34,95,53,90,49
12,lstm,0.1,0.8,5,53,71,89,66,12
13,lstm,0.1,0.8,5,53,71,89,24,84
14,lstm,0.1,0.5,4,53,40,60,72,9
15,mlp,0.0001,0.5,2,53,30,69,91,61
16,mlp,0.1,0.5,4,53,6,69,44,58
17,lstm,0.1,0.5,5,53,61,78,91,55
