,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.01,0.6,5,34,71,99,57,12
4,mlp,0.001,0.6,5,34,6,89,44,58
5,mlp,0.001,0.6,5,34,6,89,44,58
6,lstm,0.1,0.8,5,18,81,80,90,12
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,mlp,0.001,0.0,5,99,6,31,80,14
10,lstm,0.1,0.8,5,34,71,89,90,12
11,mlp,0.001,0.6,5,34,6,55,44,58
12,lstm,0.1,0.8,5,34,71,89,90,12
13,mlp,0.001,0.0,5,99,6,31,80,14
14,lstm,0.1,0.8,5,34,71,89,90,12
15,mlp,0.001,0.7,5,18,81,31,80,14
16,mlp,0.001,0.8,5,99,6,75,44,57
17,mlp,0.001,0.6,5,23,54,39,67,29
18,lstm,0.1,0.0,5,34,6,89,44,12
19,mlp,0.001,0.4,5,60,6,31,90,30
20,lstm,0.1,0.5,5,99,6,31,92,5
21,lstm,0.1,0.7,5,18,81,31,90,12
22,lstm,0.1,0.8,5,34,71,89,90,12
23,lstm,0.1,0.4,5,33,70,31,88,12
24,lstm,0.1,0.8,5,34,71,89,90,12
25,lstm,0.1,0.4,5,33,70,31,90,12
26,lstm,0.1,0.8,5,45,64,89,83,12
27,lstm,0.1,0.8,5,45,64,89,95,12
28,lstm,0.1,0.3,5,33,51,31,82,12
29,lstm,0.1,0.4,5,42,78,31,82,13
30,lstm,0.1,0.4,5,42,64,86,31,12
31,lstm,0.1,0.4,5,48,66,31,83,12
32,lstm,0.1,0.4,5,33,70,31,90,12
33,lstm,0.1,0.4,5,33,70,31,90,12
34,lstm,0.1,0.8,5,34,68,60,76,12
35,lstm,0.1,0.2,5,36,68,23,76,12
