,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.6,1,44,96,55,71,58
3,lstm,0.1,0.0,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,31,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.8,5,24,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,lstm,0.1,0.6,1,42,96,55,71,58
11,lstm,0.1,0.6,2,44,96,55,71,58
12,lstm,0.1,0.8,5,34,71,89,90,12
13,lstm,0.1,0.8,5,34,71,89,90,12
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.6,2,44,96,89,71,58
16,lstm,0.1,0.8,5,34,71,89,90,12
17,lstm,0.1,0.8,5,34,71,89,90,12
18,mlp,0.001,0.0,4,89,76,89,80,12
19,lstm,0.1,0.8,5,89,71,28,80,58
20,lstm,0.1,0.8,5,89,71,28,80,58
21,lstm,0.1,0.8,5,89,71,28,80,58
22,lstm,0.1,0.6,5,44,96,28,71,58
23,lstm,0.1,0.6,5,44,96,28,71,58
24,lstm,0.1,0.8,5,34,71,5,90,12
25,lstm,0.1,0.8,5,34,71,89,90,12
26,lstm,0.1,0.8,5,34,71,89,90,12
27,lstm,0.1,0.8,5,89,71,28,80,58
28,lstm,0.1,0.6,5,44,96,28,71,58
29,lstm,0.1,0.8,5,34,71,89,90,12
30,lstm,0.1,0.8,5,44,71,28,80,58
31,lstm,0.1,0.8,5,89,71,89,90,12
32,lstm,0.1,0.6,5,44,96,28,71,58
33,lstm,0.1,0.8,5,44,71,28,80,58
34,lstm,0.1,0.1,2,16,98,89,89,14
35,lstm,0.1,0.6,5,44,96,28,71,58
