,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,4,68,96,55,71,34
2,lstm,0.1,0.8,4,68,96,55,71,34
3,lstm,0.1,0.8,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.8,4,68,96,47,71,34
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.5,5,61,71,13,44,71
9,lstm,0.1,0.5,5,61,71,13,44,71
10,lstm,0.1,0.5,5,61,71,22,37,71
11,lstm,0.1,0.5,5,61,71,13,44,71
12,lstm,0.1,0.5,5,49,71,13,44,71
13,lstm,0.1,0.5,5,61,71,13,44,71
14,lstm,0.1,0.5,4,68,7,55,41,34
15,lstm,0.1,0.8,5,34,71,89,90,12
16,lstm,0.1,0.8,5,34,71,89,90,12
17,lstm,0.1,0.5,5,61,71,13,90,71
