,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,mlp,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.0,5,23,12,82,88,5
4,lstm,0.1,0.0,5,23,12,82,88,5
5,mlp,0.1,0.0,2,23,6,69,88,58
6,lstm,0.1,0.8,5,34,71,89,90,12
7,lstm,0.1,0.4,1,34,64,65,90,5
8,mlp,0.1,0.0,2,23,6,55,71,58
9,mlp,0.1,0.0,2,23,6,55,71,58
10,lstm,0.1,0.8,5,34,71,89,90,12
11,mlp,0.1,0.0,2,23,6,55,71,58
12,mlp,0.1,0.0,1,29,6,55,71,45
13,mlp,0.1,0.0,2,25,21,69,71,12
14,mlp,0.1,0.0,1,25,21,42,71,12
15,mlp,0.1,0.0,2,24,15,73,71,28
16,mlp,0.1,0.0,1,25,6,42,71,12
17,mlp,0.1,0.0,1,23,6,68,71,58
18,mlp,0.1,0.0,1,25,4,69,71,12
19,mlp,0.1,0.0,1,25,21,69,71,12
20,mlp,0.1,0.0,1,25,21,42,71,12
21,mlp,0.1,0.0,1,23,6,68,71,12
22,mlp,0.1,0.0,1,23,7,56,71,58
23,mlp,0.1,0.0,2,23,6,55,71,58
24,mlp,0.1,0.0,2,25,21,69,71,6
25,mlp,0.1,0.0,1,25,21,69,71,12
26,mlp,0.1,0.0,1,22,21,42,71,64
27,mlp,0.1,0.0,2,23,6,55,71,58
28,mlp,0.1,0.0,2,25,21,69,71,5
29,mlp,0.1,0.0,1,23,18,66,71,21
30,mlp,0.1,0.0,2,23,6,68,71,58
31,mlp,0.1,0.0,1,25,6,42,71,58
32,mlp,0.1,0.0,1,23,13,61,71,12
33,mlp,0.1,0.0,1,25,21,69,71,12
34,mlp,0.1,0.0,2,23,7,80,71,54
35,mlp,0.1,0.0,2,25,22,69,71,8
