,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,lstm,0.1,0.6,5,34,71,89,90,12
4,lstm,0.1,0.8,5,34,71,31,90,12
5,lstm,0.1,0.8,5,34,71,89,90,12
6,mlp,0.1,0.6,1,18,96,55,90,58
7,lstm,0.1,0.8,5,90,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,mlp,0.001,0.0,2,89,6,22,44,58
11,lstm,1e-05,0.0,2,18,76,22,80,42
12,lstm,0.1,0.8,5,34,71,89,90,12
13,mlp,0.1,0.6,1,18,96,55,90,58
14,mlp,0.01,0.6,4,18,96,43,90,58
15,mlp,0.01,0.6,4,18,96,76,90,58
16,lstm,0.1,0.8,5,34,71,89,90,12
17,mlp,0.01,0.6,4,18,96,43,90,58
18,mlp,0.01,0.6,4,18,96,43,89,58
19,mlp,0.01,0.6,4,18,96,43,89,58
20,mlp,0.01,0.1,4,18,96,43,89,58
21,mlp,0.01,0.6,5,18,96,22,89,58
22,mlp,0.01,0.6,4,18,96,43,89,58
23,mlp,0.01,0.6,4,18,96,43,89,58
24,mlp,0.01,0.6,4,18,96,43,89,58
25,mlp,0.01,0.6,4,18,96,43,89,58
26,lstm,0.1,0.8,5,89,71,22,44,58
27,mlp,0.01,0.6,4,18,96,43,89,58
28,mlp,0.01,0.6,4,18,95,43,87,58
29,mlp,0.01,0.6,4,18,96,31,89,58
30,mlp,0.01,0.6,4,18,96,43,89,58
31,mlp,0.01,0.6,4,18,96,43,89,58
32,mlp,0.01,0.6,4,18,96,43,89,58
33,mlp,0.01,0.6,4,18,96,43,89,58
34,mlp,0.01,0.6,1,18,96,43,89,58
35,mlp,0.01,0.6,4,18,96,87,89,58
