,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.8,5,34,71,89,90,12
1,lstm,0.1,0.5,4,53,95,60,91,17
2,lstm,0.1,0.5,4,53,95,60,91,17
3,lstm,0.1,0.5,4,53,95,60,91,17
4,lstm,0.1,0.5,4,53,95,60,91,17
5,lstm,0.1,0.5,3,51,95,59,88,19
6,lstm,0.1,0.5,4,54,95,60,92,15
7,lstm,0.1,0.5,4,54,95,60,92,15
8,lstm,0.1,0.5,4,53,95,60,91,15
9,lstm,0.1,0.5,3,52,95,59,90,15
10,lstm,0.1,0.5,4,53,95,60,91,15
11,lstm,0.1,0.5,4,53,95,60,91,18
12,lstm,0.1,0.5,4,54,95,60,92,15
13,lstm,0.1,0.5,4,54,95,60,92,15
14,lstm,0.1,0.5,4,53,95,60,91,18
15,lstm,0.1,0.5,4,53,95,60,91,16
16,lstm,0.1,0.5,4,54,95,60,92,16
17,lstm,0.1,0.5,3,52,95,59,90,15
